id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,recordedByID,associatedCollectors,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,fieldNumber,informationWithheld,dataGeneralizations,dynamicProperties,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,samplingProtocol,samplingEffort,preparations,country,stateProvince,county,municipality,locality,locationRemarks,localitySecurity,localitySecurityReason,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,sourcePrimaryKey-dbpk,collId,recordId,references
989378,NHA,,,PreservedSpecimen,17dad392-a8d3-46dc-b291-c2bf52befe67,NHA-622711,80334,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,"Dasysiphonia japonica",210545,"(Yendo) H.-S.Kim",Dasysiphonia,japonica,,,"Nomenclatural Adjustment","September 24, 2018",,,,,,"A. C. Mathieson",,,,2013-08-08,2013,8,8,220,,,,,,,,,,,,,,,,,,,,,"United States",Massachusetts,Barnstable,,"Massachusetts Maritime Academy, Buzzard Bay, MA",,0,,41.73891,-70.626495,,256,,"HMT (2017-05-19 12:01:02)",,"georef batch tool 2017-05-19; GeoLocate","reviewed - high confidence",,,,,,,,,,"Ryan Frazier","2018-09-24 08:34:20",,1,urn:uuid:17dad392-a8d3-46dc-b291-c2bf52befe67,https://macroalgae.org:443/portal/collections/individual/index.php?occid=989378
989393,NHA,,,PreservedSpecimen,52db6509-fe52-4508-83a0-e784795f6d72,NHA-622726,80199,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,"Dasysiphonia japonica",210545,"(Yendo) H.-S.Kim",Dasysiphonia,japonica,,,"Nomenclatural Adjustment","September 24, 2018",,,,,,"A. C. Mathieson",,,,2012-12-26,2012,12,26,361,,,,,,,,,,,,,,,,,,,,,"United States",Massachusetts,Essex,,"Granite Pier, Sandy Bay, near Pigeon Cove, Rockport, MA",,0,,42.673706,-70.632822,,3036,,"ljv2000 (2017-09-27 07:24:53)",,"georef batch tool 2017-09-27; GeoLocate","reviewed - high confidence",,,,,,,,,,"Ryan Frazier","2018-09-24 08:34:20",,1,urn:uuid:52db6509-fe52-4508-83a0-e784795f6d72,https://macroalgae.org:443/portal/collections/individual/index.php?occid=989393
989400,NHA,,,PreservedSpecimen,8e1a70f5-1e23-4530-a831-83605de9efb1,NHA-622733,80265,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,"Dasysiphonia japonica",210545,"(Yendo) H.-S.Kim",Dasysiphonia,japonica,,,"Nomenclatural Adjustment","September 24, 2018",,,,,,"A. C. Mathieson",,,,2013-09-01,2013,9,1,244,,,,"drift material at exposed site",,,,,,,,,,,,,,,,,"United States","New Hampshire",Rockingham,,"Odiorne Point, Rye, NH",,0,,43.052011,-70.719988,,493,,"HMT (2017-05-30 12:00:59)",,"georef batch tool 2017-05-30; GeoLocate","reviewed - high confidence",,,,,,,,,,"Ryan Frazier","2018-09-24 08:34:20",,1,urn:uuid:8e1a70f5-1e23-4530-a831-83605de9efb1,https://macroalgae.org:443/portal/collections/individual/index.php?occid=989400
989754,NHA,,,PreservedSpecimen,f400f3d5-43f4-4734-b361-493798e8cd3b,NHA-622298,78900,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,"Dasysiphonia japonica",210545,"(Yendo) H.-S.Kim",Dasysiphonia,japonica,,,"Nomenclatural Adjustment","September 24, 2018",,,,,,"C. Jones",,,,2014-04-03,2014,4,3,93,,,,,,,,,,,,,,,,,,,,,"United States","New Hampshire",Strafford,,"Hilton Park, Dover Point, Dover, NH",,0,,43.120961,-70.8298,,1617,,"ads1021 (2017-09-12 10:09:14)",,"georef batch tool 2017-09-12; GeoLocate","reviewed - high confidence",,,,,,,,,,"Ryan Frazier","2018-09-24 08:34:21",,1,urn:uuid:f400f3d5-43f4-4734-b361-493798e8cd3b,https://macroalgae.org:443/portal/collections/individual/index.php?occid=989754
989817,NHA,,,PreservedSpecimen,afe03a67-6617-4f92-868d-97c8555a10ab,NHA-622257,79267,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,"Dasysiphonia japonica",210545,"(Yendo) H.-S.Kim",Dasysiphonia,japonica,,,"Nomenclatural Adjustment","September 24, 2018",,,,,,"F. Short",,,,2016-07-06,2016,7,6,188,,,,,,,,,,,,,,,,,,,,,"United States","New Hampshire",Rockingham,,"Seagrass Net NH9.2A, Great Bay, NH",,0,,43.070931,-70.872321,,5110,,"ads1021 (2017-09-12 10:06:54)",,"georef batch tool 2017-09-12; GeoLocate","reviewed - high confidence",,,,,,,,,,"Ryan Frazier","2018-09-24 08:34:21",,1,urn:uuid:afe03a67-6617-4f92-868d-97c8555a10ab,https://macroalgae.org:443/portal/collections/individual/index.php?occid=989817
989834,NHA,,,PreservedSpecimen,7bf2ce26-9171-4a5a-940b-c1f0308d578c,NHA-622198,80245,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,"Dasysiphonia japonica",210545,"(Yendo) H.-S.Kim",Dasysiphonia,japonica,,,"Nomenclatural Adjustment","September 24, 2018",,,,,,"A. C. Mathieson",,,,2013-09-01,2013,9,1,244,,,,,,,,,,,,,,,,,,,,,"United States","New Hampshire",Rockingham,,"Odiorne State Park, Rye, NH",,0,,43.052011,-70.719988,,493,,"HMT (2017-05-30 12:00:59)",,"georef batch tool 2017-05-30; GeoLocate","reviewed - high confidence",,,,,,,,,,"Ryan Frazier","2018-09-24 08:34:21",,1,urn:uuid:7bf2ce26-9171-4a5a-940b-c1f0308d578c,https://macroalgae.org:443/portal/collections/individual/index.php?occid=989834
989856,NHA,,,PreservedSpecimen,3850548a-8f85-45eb-9dc4-3756b82a38ec,NHA-622007,79340,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,"Dasysiphonia japonica",210545,"(Yendo) H.-S.Kim",Dasysiphonia,japonica,,,"Nomenclatural Adjustment","September 24, 2018",,,,,,"D. Burdick",,,,2016-07-25,2016,7,25,207,,,,,,,,,,,,,,,,,,,,,"United States","New Hampshire",Rockingham,,"Four Tree Island, Portsmouth, NH",,0,,43.076755,-70.748108,,205,,"ads1021 (2017-09-11 16:58:00)",,"georef batch tool 2017-09-11; GeoLocate","reviewed - high confidence",,,,,,,,,,"Ryan Frazier","2018-09-24 08:34:21",,1,urn:uuid:3850548a-8f85-45eb-9dc4-3756b82a38ec,https://macroalgae.org:443/portal/collections/individual/index.php?occid=989856
989890,NHA,,,PreservedSpecimen,d1b3a6bd-1eac-43f2-8cba-d0169e68efcd,NHA-621700,79029,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,"Dasysiphonia japonica",210545,"(Yendo) H.-S.Kim",Dasysiphonia,japonica,,,"Nomenclatural Adjustment","September 24, 2018",,,,,,"P. Stacey",,,,2016-06-27,2016,6,27,179,,,,"collected on horizontal transect, 2 meters",,,,,,,,,,,,,,,,,"United States","New Hampshire",Rockingham,,"Estuarine Research Reserve, Depot Road, Stratham, NH",,0,,43.052421,-70.899265,,3713,,"ads1021 (2017-09-11 16:37:25)",,"georef batch tool 2017-09-11; GeoLocate","reviewed - high confidence",,,,,,,,,,"Ryan Frazier","2018-09-24 08:34:21",,1,urn:uuid:d1b3a6bd-1eac-43f2-8cba-d0169e68efcd,https://macroalgae.org:443/portal/collections/individual/index.php?occid=989890
989927,NHA,,,PreservedSpecimen,8753fed6-d501-4e4d-96f9-aa1680d5d5af,NHA-621826,79210,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,"Dasysiphonia japonica",210545,"(Yendo) H.-S.Kim",Dasysiphonia,japonica,,,"Nomenclatural Adjustment","September 24, 2018",,,,,,"F. Short",,,,2015-08-19,2015,8,19,231,,,,,,,,,,,,,,,,,,,,,"United States","New Hampshire",Rockingham,,"mouth of Lubberland Creek, Newmarket, NH",,0,,43.076916,-70.91941,,2001,,"ads1021 (2017-09-11 16:52:14)",,"georef batch tool 2017-09-11; GeoLocate","reviewed - high confidence",,,,,,,,,,"Ryan Frazier","2018-09-24 08:34:21",,1,urn:uuid:8753fed6-d501-4e4d-96f9-aa1680d5d5af,https://macroalgae.org:443/portal/collections/individual/index.php?occid=989927
990008,NHA,,,PreservedSpecimen,7df8458e-5dad-4dfa-8e6d-f93e2b88ec5c,NHA-621879,79308,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,"Dasysiphonia japonica",210545,"(Yendo) H.-S.Kim",Dasysiphonia,japonica,,,"Nomenclatural Adjustment","September 24, 2018",,,,,,"F. Short",,,,2016-08-19,2016,8,19,232,,,,,,,,,,,,,,,,,,,,,"United States","New Hampshire",Strafford,,"mouth of the Cocheco River, Dover, NH",,0,,43.204888,-70.901501,,7162,,"ads1021 (2017-09-12 10:35:07)",,"georef batch tool 2017-09-12; GeoLocate","reviewed - high confidence",,,,,,,,,,"Ryan Frazier","2018-09-24 08:34:21",,1,urn:uuid:7df8458e-5dad-4dfa-8e6d-f93e2b88ec5c,https://macroalgae.org:443/portal/collections/individual/index.php?occid=990008
990014,NHA,,,PreservedSpecimen,3b055409-6c89-42a8-afc5-2d5da52e5df7,NHA-622214,80183,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,"Dasysiphonia japonica",210545,"(Yendo) H.-S.Kim",Dasysiphonia,japonica,,,"Nomenclatural Adjustment","September 24, 2018",,,,,,"A. C. Mathieson",,,,2012-05-05,2012,5,5,126,,,,"a sandy beach with abundant drift",,,,,,,,,,,,,,,,,"United States",Massachusetts,Plymouth,,"Plymouth Beach, at Long Beach and near the Eel River Area, Plymouth, MA",,0,,41.946421,-70.628425,,4555,,"ljv2000 (2017-09-27 11:50:36)",,"georef batch tool 2017-09-27; GeoLocate","reviewed - high confidence",,,,,,,,,,"Ryan Frazier","2018-09-24 08:34:21",,1,urn:uuid:3b055409-6c89-42a8-afc5-2d5da52e5df7,https://macroalgae.org:443/portal/collections/individual/index.php?occid=990014
990023,NHA,,,PreservedSpecimen,d6d33195-29ad-4f71-94f4-41e6155b1f0c,NHA-622342,80175,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,"Dasysiphonia japonica",210545,"(Yendo) H.-S.Kim",Dasysiphonia,japonica,,,"Nomenclatural Adjustment","September 24, 2018",,,,,,"A. C. Mathieson",,,,2012-05-05,2012,5,5,126,,,,"a sandy beach with a few scattered rocks and boulders",,,,,,,,,,,,,,,,,"United States",Massachusetts,Plymouth,,"White Horse Beach, MA",,0,,41.930938,-70.557809,,1117,,"ads1021 (2017-09-14 16:08:18)",,"georef batch tool 2017-09-14; GeoLocate","reviewed - high confidence",,,,,,,,,,"Ryan Frazier","2018-09-24 08:34:21",,1,urn:uuid:d6d33195-29ad-4f71-94f4-41e6155b1f0c,https://macroalgae.org:443/portal/collections/individual/index.php?occid=990023
992208,NHA,,,PreservedSpecimen,f781b0e9-9771-4218-82a0-7fd03323f207,NHA-621986,79324,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,"Dasysiphonia japonica",210545,"(Yendo) H.-S.Kim",Dasysiphonia,japonica,,,"Nomenclatural Adjustment","September 24, 2018",,,,,,"F. Short",,,,2016-08-24,,,,237,,,,,,,,,,,,,,,,,,,,,"United States","New Hampshire",Strafford,,"between the mouth of the Oyster River and Durham's sewage treatment plant, Durham, NH",,0,,43.129483,-70.922221,,3109,,"ljv2000 (2017-11-06 11:26:29)",,"georef batch tool 2017-11-06; GeoLocate","reviewed - high confidence",,,,,,,,,,"Ryan Frazier","2018-09-24 08:34:21",,1,urn:uuid:f781b0e9-9771-4218-82a0-7fd03323f207,https://macroalgae.org:443/portal/collections/individual/index.php?occid=992208
992210,NHA,,,PreservedSpecimen,d98f5b4c-ff4c-4f27-bb56-4a3dd23e802e,NHA-621988,79316,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,"Dasysiphonia japonica",210545,"(Yendo) H.-S.Kim",Dasysiphonia,japonica,,,"Nomenclatural Adjustment","September 24, 2018",,,,,,"A. C. Mathieson",,,,2016-08-21,,,,234,,,,,,,,,,,,,,,,,,,,,"United States","New Hampshire",Rockingham,,"Adams Point, Jackson Estuarine Laboratory dock, Durham, NH",,0,,43.089809,-70.866168,,602,,"ljv2000 (2017-11-06 11:24:35)",,"georef batch tool 2017-11-06; GeoLocate","reviewed - high confidence",,,,,,,,,,"Ryan Frazier","2018-09-24 08:34:21",,1,urn:uuid:d98f5b4c-ff4c-4f27-bb56-4a3dd23e802e,https://macroalgae.org:443/portal/collections/individual/index.php?occid=992210
992216,NHA,,,PreservedSpecimen,cc08e59a-3d2c-4066-ba23-fa944b435c6b,NHA-621994,79263,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,"Dasysiphonia japonica",210545,"(Yendo) H.-S.Kim",Dasysiphonia,japonica,,,"Nomenclatural Adjustment","September 24, 2018",,,,,,"F. Short",,,,2016-07-26,,,,208,,,,,,,,,,,,,,,,,,,,,"United States","New Hampshire",Rockingham,,"Nannie Island, SCUBA, Great Bay, NH",,0,,43.073059,-70.870948,,2995,,"ljv2000 (2017-11-06 12:00:14)",,"georef batch tool 2017-11-06; GeoLocate","reviewed - high confidence",,,,,,,,,,"Ryan Frazier","2018-09-24 08:34:21",,1,urn:uuid:cc08e59a-3d2c-4066-ba23-fa944b435c6b,https://macroalgae.org:443/portal/collections/individual/index.php?occid=992216
992218,NHA,,,PreservedSpecimen,d5382bc7-6178-49fe-b03a-f7789567f5a9,NHA-621996,79259,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,"Dasysiphonia japonica",210545,"(Yendo) H.-S.Kim",Dasysiphonia,japonica,,,"Nomenclatural Adjustment","September 24, 2018",,,,,,"A. C. Mathieson",,,,2016-07-04,,,,186,,,,,,,,,,,,,,,,,,,,,"United States",Maine,York,,"Fort Foster, Kittery, ME",,0,,43.068682,-70.69209,,485,,"ljv2000 (2017-11-06 11:37:32)",,"georef batch tool 2017-11-06; GeoLocate","reviewed - high confidence",,,,,,,,,,"Ryan Frazier","2018-09-24 08:34:21",,1,urn:uuid:d5382bc7-6178-49fe-b03a-f7789567f5a9,https://macroalgae.org:443/portal/collections/individual/index.php?occid=992218
992234,NHA,,,PreservedSpecimen,842b0d5f-ca75-414e-be74-1cf29041887f,NHA-622093,,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,"Dasysiphonia japonica",210545,"(Yendo) H.-S.Kim",Dasysiphonia,japonica,,,"Nomenclatural Adjustment","September 24, 2018",,,,,,"A. C. Mathieson",,,,2015-09-17,,,,260,,,,,,,,,,,,,,,,,,,,,"United States","New Hampshire",Strafford,,"Dover Point, Dover, NH",,0,,43.138085,-70.838372,,2131,,"ljv2000 (2017-11-06 11:30:19)",,"georef batch tool 2017-11-06; GeoLocate","reviewed - high confidence",,,,,,,,,,"Ryan Frazier","2018-09-24 08:34:21",,1,urn:uuid:842b0d5f-ca75-414e-be74-1cf29041887f,https://macroalgae.org:443/portal/collections/individual/index.php?occid=992234
992677,NHA,,,PreservedSpecimen,0946884b-741e-4cd3-b46a-cec1e3e122d1,NHA-623170,79186,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,"Dasysiphonia japonica",210545,"(Yendo) H.-S.Kim",Dasysiphonia,japonica,,,"Nomenclatural Adjustment","September 24, 2018",,,,,,"A. C. Mathieson",,,,2012-08-02,2012,8,2,215,,,,,,,,,,,,,,,,,,,,,"United States",Maine,York,,"Long Sands, York, ME",,0,,43.163834,-70.61699,,309,,"HMT (2017-06-02 13:38:52)",,"georef batch tool 2017-06-02; GeoLocate","reviewed - high confidence",,,,,,,,,,"Ryan Frazier","2018-09-24 08:34:21",,1,urn:uuid:0946884b-741e-4cd3-b46a-cec1e3e122d1,https://macroalgae.org:443/portal/collections/individual/index.php?occid=992677
992741,NHA,,,PreservedSpecimen,9036f75f-6fdc-4435-a119-dc01fffd1ef7,NHA-623359,79768,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,"Dasysiphonia japonica",210545,"(Yendo) H.-S.Kim",Dasysiphonia,japonica,,,"Nomenclatural Adjustment","September 24, 2018",,,,,,"A. C. Mathieson",,,,2010-07-27,2010,7,27,208,,,,,,,,,,,,,,,,,,,,,"United States",Massachusetts,Barnstable,,"Sandwich Marina, Sandwich, MA",,0,,41.773457,-70.503296,,1351,,"HMT (2017-06-04 12:04:34)",,"georef batch tool 2017-06-04; GeoLocate","reviewed - high confidence",,,,,,,,,,"Ryan Frazier","2018-09-24 08:34:21",,1,urn:uuid:9036f75f-6fdc-4435-a119-dc01fffd1ef7,https://macroalgae.org:443/portal/collections/individual/index.php?occid=992741
992830,NHA,,,PreservedSpecimen,cf640357-2575-4f4d-8f77-f98aae697ef1,NHA-623243,79297,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,"Dasysiphonia japonica",210545,"(Yendo) H.-S.Kim",Dasysiphonia,japonica,,,"Nomenclatural Adjustment","September 24, 2018",,,,,,"A. C. Mathieson",,,,2016-07-20,2016,7,20,202,,,,,,,,,,,,,,,,,,,,,"United States",Massachusetts,Essex,,"Salisbury Beach State Park, Salisbury, MA",,0,,42.843147,-70.817552,,3036,,"HMT (2017-06-02 13:21:45)",,"georef batch tool 2017-06-02; GeoLocate","reviewed - high confidence",,,,,,,,,,"Ryan Frazier","2018-09-24 08:34:21",,1,urn:uuid:cf640357-2575-4f4d-8f77-f98aae697ef1,https://macroalgae.org:443/portal/collections/individual/index.php?occid=992830
992948,NHA,,,PreservedSpecimen,1cc3ed8e-edb7-4204-b8af-5289938518e4,NHA-623176,79273,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,"Dasysiphonia japonica",210545,"(Yendo) H.-S.Kim",Dasysiphonia,japonica,,,"Nomenclatural Adjustment","September 24, 2018",,,,,,"F. Short",,,,2016-08-05,2016,8,5,218,,,,,,,,,,,,,,,,,,,,,"United States","New Hampshire",Rockingham,,"offshore and south of Thomas Point, Newington, NH",,0,,43.082482,-70.863266,,245,,"HMT (2017-06-04 12:30:52)",,"georef batch tool 2017-06-04; GeoLocate","reviewed - high confidence",,,,,,,,,,"Ryan Frazier","2018-09-24 08:34:21",,1,urn:uuid:1cc3ed8e-edb7-4204-b8af-5289938518e4,https://macroalgae.org:443/portal/collections/individual/index.php?occid=992948
992949,NHA,,,PreservedSpecimen,01293ab9-8928-4b21-9af3-c712fd982346,NHA-623186,79283,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,"Dasysiphonia japonica",210545,"(Yendo) H.-S.Kim",Dasysiphonia,japonica,,,"Nomenclatural Adjustment","September 24, 2018",,,,,,"A. C. Mathieson",,,,2016-07-26,2016,7,26,208,,,,,,,,,,,,,,,,,,,,,"United States","New Hampshire",Rockingham,,"Four Tree Island, Portsmouth, NH",,0,,43.076755,-70.748108,,205,,"ads1021 (2017-09-11 16:58:00)",,"georef batch tool 2017-09-11; GeoLocate","reviewed - high confidence",,,,,,,,,,"Ryan Frazier","2018-09-24 08:34:21",,1,urn:uuid:01293ab9-8928-4b21-9af3-c712fd982346,https://macroalgae.org:443/portal/collections/individual/index.php?occid=992949
992950,NHA,,,PreservedSpecimen,41735ce6-0f8c-4b73-857c-a44a9fede970,NHA-623187,79365,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,"Dasysiphonia japonica",210545,"(Yendo) H.-S.Kim",Dasysiphonia,japonica,,,"Nomenclatural Adjustment","September 24, 2018",,,,,,"D. Burdick",,"S. Barker and K. Matso",,2016-09-08,2016,9,8,252,,,,,,,,,,,,,,,,,,,,,"United States","New Hampshire",Rockingham,,"voucher specimens for aerial photography, Little Bay to Great Bay, NH",,0,,43.091286,-70.862653,,2208,,"ads1021 (2017-09-12 10:20:15)",,"georef batch tool 2017-09-12; GeoLocate","reviewed - high confidence",,,,,,,,,,"Ryan Frazier","2018-09-24 08:34:21",,1,urn:uuid:41735ce6-0f8c-4b73-857c-a44a9fede970,https://macroalgae.org:443/portal/collections/individual/index.php?occid=992950
992951,NHA,,,PreservedSpecimen,13880b32-0d88-465f-b74b-dd76227b00aa,NHA-623195,79360,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,"Dasysiphonia japonica",210545,"(Yendo) H.-S.Kim",Dasysiphonia,japonica,,,"Nomenclatural Adjustment","September 24, 2018",,,,,,"D. Burdick",,"S. Barker and K. Matso",,2016-09-08,2016,9,8,252,,,,,,,,,,,,,,,,,,,,,"United States","New Hampshire",Rockingham,,"voucher specimens for aerial photography, Little Bay to Great Bay, NH",,0,,43.091286,-70.862653,,2208,,"ads1021 (2017-09-12 10:20:15)",,"georef batch tool 2017-09-12; GeoLocate","reviewed - high confidence",,,,,,,,,,"Ryan Frazier","2018-09-24 08:34:21",,1,urn:uuid:13880b32-0d88-465f-b74b-dd76227b00aa,https://macroalgae.org:443/portal/collections/individual/index.php?occid=992951
992952,NHA,,,PreservedSpecimen,e452216d-4672-4d1c-8002-26d5922327c5,NHA-623229,79333,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,"Dasysiphonia japonica",210545,"(Yendo) H.-S.Kim",Dasysiphonia,japonica,,,"Nomenclatural Adjustment","September 24, 2018",,,,,,"D. Burdick",,,,2016-10-18,2016,10,18,292,,,,,,,,,,,,,,,,,,,,,"United States","New Hampshire",Rockingham,,"Four Tree Island, Portsmouth, NH",,0,,43.076755,-70.748108,,205,,"ads1021 (2017-09-11 16:58:00)",,"georef batch tool 2017-09-11; GeoLocate","reviewed - high confidence",,,,,,,,,,"Ryan Frazier","2018-09-24 08:34:21",,1,urn:uuid:e452216d-4672-4d1c-8002-26d5922327c5,https://macroalgae.org:443/portal/collections/individual/index.php?occid=992952
992953,NHA,,,PreservedSpecimen,f2351978-dd21-42e0-a451-8398f0bba5b5,NHA-623274,80676,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,"Dasysiphonia japonica",210545,"(Yendo) H.-S.Kim",Dasysiphonia,japonica,,,"Nomenclatural Adjustment","September 24, 2018",,,,,,"A. C. Mathieson",,,,2017-02-24,2017,2,24,55,,,,"drift material",,,,,,,,,,,,,,,,,"United States","New Hampshire",Rockingham,,"Rye Harbor State Park, Rye, NH",,0,,43.001479,-70.748385,,301,,"HMT (2017-06-02 13:14:21)",,"georef batch tool 2017-06-02; GeoLocate","reviewed - high confidence",,,,,,,,,,"Ryan Frazier","2018-09-24 08:34:21",,1,urn:uuid:f2351978-dd21-42e0-a451-8398f0bba5b5,https://macroalgae.org:443/portal/collections/individual/index.php?occid=992953
993024,NHA,,,PreservedSpecimen,683236e9-b7cd-4bad-a6cc-00164b1ee846,NHA-623052,80145,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,"Dasysiphonia japonica",210545,"(Yendo) H.-S.Kim",Dasysiphonia,japonica,,,"Nomenclatural Adjustment","September 24, 2018",,,,,,"M. Larson",,,,2015-09-17,2015,9,17,260,,,,,,,,,,,,,,,,,,,,,"United States","New Hampshire",Strafford,,"Dover Point, Hilton Park, Dover, NH",,0,,43.122527,-70.829059,,602,,"HMT (2017-05-19 12:09:27)",,"georef batch tool 2017-05-19; GeoLocate","reviewed - high confidence",,,,,,,,,,"Ryan Frazier","2018-09-24 08:34:21",,1,urn:uuid:683236e9-b7cd-4bad-a6cc-00164b1ee846,https://macroalgae.org:443/portal/collections/individual/index.php?occid=993024
993025,NHA,,,PreservedSpecimen,3884747d-28b9-426f-9d24-5d3cb2c99cf0,NHA-623174,79334,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,"Dasysiphonia japonica",210545,"(Yendo) H.-S.Kim",Dasysiphonia,japonica,,,"Nomenclatural Adjustment","September 24, 2018",,,,,,"D. Burdick",,,,2016-10-18,2016,10,18,292,,,,,,,,,,,,,,,,,,,,,"United States","New Hampshire",Strafford,,"Dover Point, Hilton Park, Dover, NH",,0,,43.122527,-70.829059,,602,,"HMT (2017-05-19 12:09:27)",,"georef batch tool 2017-05-19; GeoLocate","reviewed - high confidence",,,,,,,,,,"Ryan Frazier","2018-09-24 08:34:21",,1,urn:uuid:3884747d-28b9-426f-9d24-5d3cb2c99cf0,https://macroalgae.org:443/portal/collections/individual/index.php?occid=993025
993026,NHA,,,PreservedSpecimen,eef7a787-aa87-48e2-8743-edbf1c68f2fc,NHA-623177,79334,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,"Dasysiphonia japonica",210545,"(Yendo) H.-S.Kim",Dasysiphonia,japonica,,,"Nomenclatural Adjustment","September 24, 2018",,,,,,"D. Burdick",,,,2016-10-18,2016,10,18,292,,,,,,,,,,,,,,,,,,,,,"United States","New Hampshire",Strafford,,"Dover Point, Hilton Park, Dover, NH",,0,,43.122527,-70.829059,,602,,"HMT (2017-05-19 12:09:27)",,"georef batch tool 2017-05-19; GeoLocate","reviewed - high confidence",,,,,,,,,,"Ryan Frazier","2018-09-24 08:34:21",,1,urn:uuid:eef7a787-aa87-48e2-8743-edbf1c68f2fc,https://macroalgae.org:443/portal/collections/individual/index.php?occid=993026
993027,NHA,,,PreservedSpecimen,5b97f24a-0cc5-45ad-b88f-feb2e4ed4316,NHA-623231,79319,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,"Dasysiphonia japonica",210545,"(Yendo) H.-S.Kim",Dasysiphonia,japonica,,,"Nomenclatural Adjustment","September 24, 2018",,,,,,"A. C. Mathieson",,,,2016-08-23,2016,8,23,236,,,,,,,,,,,,,,,,,,,,,"United States","New Hampshire",Strafford,,"at Ray Grizzle's oyster cultivation site near Wagon Hill Farm, Oyster River, Durham, NH",,0,,43.124438,-70.870982,,288,,"HMT (2017-05-30 12:21:40)",,"georef batch tool 2017-05-30; GeoLocate","reviewed - high confidence",,,,,,,,,,"Ryan Frazier","2018-09-24 08:34:21",,1,urn:uuid:5b97f24a-0cc5-45ad-b88f-feb2e4ed4316,https://macroalgae.org:443/portal/collections/individual/index.php?occid=993027
993028,NHA,,,PreservedSpecimen,280b6adf-26b2-4b76-a56d-c5b586d9b92a,NHA-623281,79335,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,"Dasysiphonia japonica",210545,"(Yendo) H.-S.Kim",Dasysiphonia,japonica,,,"Nomenclatural Adjustment","September 24, 2018",,,,,,"A. C. Mathieson",,,,2016-10-18,2016,10,18,292,,,,,,,,,,,,,,,,,,,,,"United States","New Hampshire",Strafford,,"Dover Point, Hilton Park, Dover, NH",,0,,43.122527,-70.829059,,602,,"HMT (2017-05-19 12:09:27)",,"georef batch tool 2017-05-19; GeoLocate","reviewed - high confidence",,,,,,,,,,"Ryan Frazier","2018-09-24 08:34:21",,1,urn:uuid:280b6adf-26b2-4b76-a56d-c5b586d9b92a,https://macroalgae.org:443/portal/collections/individual/index.php?occid=993028
